group,session_index,session_name,area,task,analysis,time_index,time_s,stimulus_offset_s,score,std_score,n_neurons,n_samples,n_classes,signal_source,scoring
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,28,0.8410428931875525,1.0351297146923724,0.49722222222222223,0.044270492918081175,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,29,0.9057385003558258,1.0351297146923724,0.45555555555555555,0.04598040377013014,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,30,0.9704341075240991,1.0351297146923724,0.5055555555555555,0.031180478223116186,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,31,1.0351297146923724,1.0351297146923724,0.48888888888888893,0.040635385662021684,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,32,1.0998253218606455,1.0351297146923724,0.5111111111111111,0.04762896722078401,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,33,1.164520929028919,1.0351297146923724,0.5277777777777779,0.027777777777777766,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,34,1.229216536197192,1.0351297146923724,0.475,0.04681194318431311,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,35,1.2939121433654655,1.0351297146923724,0.4916666666666667,0.025760051376376963,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,36,1.3586077505337386,1.0351297146923724,0.49444444444444446,0.05733268733486192,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,37,1.423303357702012,1.0351297146923724,0.5805555555555555,0.07925190343159505,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,38,1.4879989648702852,1.0351297146923724,0.5305555555555556,0.0468119431843131,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,39,1.5526945720385585,1.0351297146923724,0.4722222222222222,0.06631853547951845,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,40,1.6173901792068317,1.0351297146923724,0.513888888888889,0.04648111258522642,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,41,1.682085786375105,1.0351297146923724,0.48888888888888893,0.03447131568330794,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,42,1.7467813935433782,1.0351297146923724,0.5666666666666667,0.06883062051868814,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,43,1.8114770007116516,1.0351297146923724,0.5361111111111112,0.022566773346211003,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,44,1.8761726078799248,1.0351297146923724,0.5083333333333334,0.05015408357018832,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,45,1.9408682150481982,1.0351297146923724,0.5416666666666667,0.03928371006591931,65,360,2,glm_clean,balanced_accuracy
