,Group,Region,Predictor,FR
4594,g2pre,V1,Motordrive,0.06798169216902775
4595,g2pre,V1,Motordrive,0.07956657381174534
4596,g2pre,V1,Motordrive,0.07189626514639359
4597,g2pre,V1,Motordrive,0.03440926259270054
4598,g2pre,V1,Motordrive,0.13971428557181403
4599,g2pre,V1,Motordrive,0.11592518404944648
4600,g2pre,V1,Motordrive,0.06328401586395442
4601,g2pre,V1,Motordrive,0.03826169394666974
4602,g2pre,V1,Motordrive,0.05660630863814278
4603,g2pre,V1,Motordrive,-0.0003094620629394989
4604,g2pre,V1,Motordrive,0.06645318479563131
4605,g2pre,V1,Motordrive,0.021376733786580393
4606,g2pre,V1,Motordrive,0.05864371714331344
4607,g2pre,V1,Motordrive,-0.02288040682873333
4608,g2pre,V1,Motordrive,0.12658511035336717
4609,g2pre,V1,Motordrive,0.0001050088464895355
4610,g2pre,V1,Motordrive,0.035314594547696185
4611,g2pre,V1,Motordrive,0.0418140126554176
4612,g2pre,V1,Motordrive,0.036606567716821456
4613,g2pre,V1,Motordrive,0.006250516627499626
4614,g2pre,V1,Motordrive,0.06393417130520451
4615,g2pre,V1,Motordrive,0.06309081486735396
4616,g2pre,V1,Motordrive,-0.01152746617812495
4617,g2pre,V1,Motordrive,0.051473649731016535
4618,g2pre,V1,Motordrive,0.05876856039591147
4619,g2pre,V1,Motordrive,0.03669244604968113
4620,g2pre,V1,Motordrive,0.015081955750181878
4621,g2pre,V1,Motordrive,0.09119395425770936
4622,g2pre,V1,Motordrive,-0.01633398387858102
4623,g2pre,V1,Motordrive,-0.0005293214423879648
4624,g2pre,V1,Motordrive,-0.019143411591567704
4625,g2pre,V1,Motordrive,0.0688856184586206
4626,g2pre,V1,Motordrive,0.1397916027204365
4627,g2pre,V1,Motordrive,0.07825557492685521
4628,g2pre,V1,Motordrive,0.05536837820503786
4629,g2pre,V1,Motordrive,-0.0014312475210938665
4630,g2pre,V1,Motordrive,0.10250373098243186
4631,g2pre,V1,Motordrive,0.003039841842157663
4632,g2pre,V1,Motordrive,-0.0826028470291145
4633,g2pre,V1,Motordrive,0.020248459412749067
4634,g2pre,V1,Motordrive,0.07060078026199378
4635,g2pre,V1,Motordrive,-0.03236318132110908
4636,g2pre,V1,Motordrive,0.032907897096458104
4637,g2pre,V1,Motordrive,0.0165208756858117
4638,g2pre,V1,Motordrive,0.03736622045125831
4639,g2pre,V1,Motordrive,0.06998153393001393
4640,g2pre,V1,Motordrive,0.013210664367730763
4641,g2pre,V1,Motordrive,0.0002722799610077221
4642,g2pre,V1,Motordrive,0.0835518350575807
4643,g2pre,V1,Motordrive,0.09142597484523483
4644,g2pre,V1,Motordrive,0.0921087697156704
4645,g2pre,V1,Motordrive,0.22713081512018932
4646,g2pre,V1,Motordrive,0.08322772388996044
4647,g2pre,V1,Motordrive,0.1500385762281259
4648,g2pre,V1,Motordrive,0.08413105438323534
4649,g2pre,V1,Motordrive,0.12994696415720663
4650,g2pre,V1,Motordrive,0.012573139732319796
4651,g2pre,V1,Motordrive,-0.02207713646657151
4652,g2pre,V1,Motordrive,0.02458227873359405
4653,g2pre,V1,Motordrive,0.06804971106574584
4654,g2pre,V1,Motordrive,0.04457123308285017
4655,g2pre,V1,Motordrive,0.07963896946763038
4656,g2pre,V1,Motordrive,0.08792672610100381
4657,g2pre,V1,Motordrive,0.044256194596067264
4658,g2pre,V1,Motordrive,0.11144955592741038
4659,g2pre,V1,Motordrive,0.024521157112457757
4660,g2pre,V1,Motordrive,0.04509426081433698
4661,g2pre,V1,Motordrive,0.14035698539754368
4662,g2pre,V1,Motordrive,0.07353657918953878
4663,g2pre,V1,Motordrive,0.0965131794230225
4664,g2pre,V1,Motordrive,0.0737432424800946
4665,g2pre,V1,Motordrive,0.20502503686963378
4666,g2pre,V1,Motordrive,0.05436870207702417
4667,g2pre,V1,Motordrive,0.00497299065593777
4668,g2pre,V1,Motordrive,0.05719864893586461
4669,g2pre,V1,Motordrive,0.0718684033633897
4670,g2pre,V1,Motordrive,0.10998281903950143
4671,g2pre,V1,Motordrive,0.10384580339569531
4672,g2pre,V1,Motordrive,0.1473667106108945
4673,g2pre,V1,Motordrive,0.02590011141516506
4674,g2pre,V1,Motordrive,0.12811362340244248
4675,g2pre,V1,Motordrive,0.000701005905214888
4676,g2pre,V1,Motordrive,0.07253529000130193
4677,g2pre,V1,Motordrive,0.02067272497056958
4678,g2pre,V1,Motordrive,0.06043812149325045
4679,g2pre,V1,Motordrive,0.06290300856787286
4680,g2pre,V1,Motordrive,0.006849542930203476
4681,g2pre,V1,Motordrive,0.14109436098776115
4682,g2pre,V1,Motordrive,0.07193710847286627
4683,g2pre,V1,Motordrive,0.05372314902069396
4684,g2pre,V1,Motordrive,0.05876726712383519
4685,g2pre,V1,Motordrive,0.017475001483201937
4686,g2pre,V1,Motordrive,0.07003589017604592
4687,g2pre,V1,Motordrive,0.1214206083590262
4688,g2pre,V1,Motordrive,-0.002930983552996934
4689,g2pre,V1,Motordrive,0.038137887981173756
4690,g2pre,V1,Motordrive,-0.012796648581733234
4691,g2pre,V1,Motordrive,0.16481746198112476
4692,g2pre,V1,Motordrive,-0.0349213701409129
4693,g2pre,V1,Motordrive,0.16675066331309754
4694,g2pre,V1,Motordrive,0.050483376988418684
4695,g2pre,V1,Motordrive,-0.030369841750118143
4696,g2pre,V1,Motordrive,0.04912748121405252
4697,g2pre,V1,Motordrive,0.1096822060798194
4698,g2pre,V1,Motordrive,-0.0440921381823433
4699,g2pre,V1,Motordrive,0.090551323068432
4700,g2pre,V1,Motordrive,0.09146165440345937
4701,g2pre,V1,Motordrive,0.04344562343477135
4702,g2pre,V1,Motordrive,0.014504566933458949
4703,g2pre,V1,Motordrive,0.12847296990907464
4704,g2pre,V1,Motordrive,0.10495351021745675
4705,g2pre,V1,Motordrive,0.15109798779495331
4706,g2pre,V1,Motordrive,0.13417961676765397
4707,g2pre,V1,Motordrive,0.07127880048764175
4708,g2pre,V1,Motordrive,0.05042048662265258
4709,g2pre,V1,Motordrive,0.14149948421209016
4710,g2pre,V1,Motordrive,0.17871339006303716
4711,g2pre,V1,Motordrive,0.013025487374781685
4712,g2pre,V1,Motordrive,0.04166265536894081
4713,g2pre,V1,Motordrive,0.06494762107547666
4714,g2pre,V1,Motordrive,0.08059539615475297
4715,g2pre,V1,Motordrive,0.08886564924164354
4716,g2pre,V1,Motordrive,0.11480583720488197
4717,g2pre,V1,Motordrive,0.09399760217073086
4718,g2pre,V1,Motordrive,-0.041571324822156724
4719,g2pre,V1,Motordrive,-0.004710391384184129
4720,g2pre,V1,Motordrive,-0.008811881447518315
4721,g2pre,V1,Motordrive,0.061640213586548774
4722,g2pre,V1,Motordrive,-0.006416539365261671
4723,g2pre,V1,Motordrive,0.04804385553636634
4724,g2pre,V1,Motordrive,-0.021253531299785845
4725,g2pre,V1,Motordrive,0.04535578683098086
4726,g2pre,V1,Motordrive,0.10032668969819807
4727,g2pre,V1,Motordrive,0.020333890823877234
4728,g2pre,V1,Motordrive,-0.0200826592497544
4729,g2pre,V1,Motordrive,0.0873680583054581
4730,g2pre,V1,Motordrive,0.08624068055187992
4731,g2pre,V1,Motordrive,-0.03476854586163775
4732,g2pre,V1,Motordrive,0.08042283670963585
4733,g2pre,V1,Motordrive,0.14190764735840808
4734,g2pre,V1,Motordrive,0.04493210042301012
4735,g2pre,V1,Motordrive,-0.02672990446754092
4736,g2pre,V1,Motordrive,0.21239126318415405
4737,g2pre,V1,Motordrive,0.0734024983323511
4738,g2pre,V1,Motordrive,0.0976730871270782
4739,g2pre,V1,Motordrive,0.003784696335463543
4740,g2pre,V1,Motordrive,-0.0350490484541593
4741,g2pre,V1,Motordrive,0.23108636436407154
4742,g2pre,V1,Motordrive,0.17077835183559684
4743,g2pre,V1,Motordrive,0.05141904342983756
4744,g2pre,V1,Motordrive,-0.037403078685509225
4745,g2pre,V1,Motordrive,0.04855885995056654
4746,g2pre,V1,Motordrive,0.019603038127723797
4747,g2pre,V1,Motordrive,0.027404772668263622
4748,g2pre,V1,Motordrive,0.06322433791430823
4749,g2pre,V1,Motordrive,0.024020211863613403
4750,g2pre,V1,Motordrive,-0.007884637388612625
4751,g2pre,V1,Motordrive,0.07890438969776013
4752,g2pre,V1,Motordrive,-0.01808077741230812
4753,g2pre,V1,Motordrive,0.18933420341381396
4754,g2pre,V1,Motordrive,-0.01775704741919703
4755,g2pre,V1,Motordrive,0.11246075509766376
4756,g2pre,V1,Motordrive,0.10870212224114392
4757,g2pre,V1,Motordrive,0.06634345564371642
4758,g2pre,V1,Motordrive,0.053594238555382694
4759,g2pre,V1,Motordrive,0.17181127896112933
4760,g2pre,V1,Motordrive,0.14528690476520412
4761,g2pre,V1,Motordrive,0.06156387386188826
4762,g2pre,V1,Motordrive,-6.288244860006255e-05
4763,g2pre,V1,Motordrive,0.09677145318767216
4764,g2pre,V1,Motordrive,0.019150225148423253
4765,g2pre,V1,Motordrive,0.12956031649297062
4766,g2pre,V1,Motordrive,0.00584786797025696
4767,g2pre,V1,Motordrive,-0.003605805458402391
4768,g2pre,V1,Motordrive,0.05037488477640232
4769,g2pre,V1,Motordrive,0.09847573567841508
4770,g2pre,V1,Motordrive,0.0694751330112184
4771,g2pre,V1,Motordrive,0.04136224536766171
4772,g2pre,V1,Motordrive,0.04848427286415455
4773,g2pre,V1,Motordrive,0.017751438897532685
4774,g2pre,V1,Motordrive,0.009344492302621868
4775,g2pre,V1,Motordrive,0.004439245331237754
4776,g2pre,V1,Motordrive,0.04729714094268094
4777,g2pre,V1,Motordrive,0.026122829553465093
4778,g2pre,V1,Motordrive,0.012671481833682139
4779,g2pre,V1,Motordrive,0.05622770982524667
4780,g2pre,V1,Motordrive,-0.029786218966579778
4781,g2pre,V1,Motordrive,0.0520008561361827
4782,g2pre,V1,Motordrive,0.07522553461687956
4783,g2pre,V1,Motordrive,0.007970365654886609
4784,g2pre,V1,Motordrive,0.05757393200891909
4785,g2pre,V1,Motordrive,0.07276184757350862
4786,g2pre,V1,Motordrive,0.024520547648127482
4787,g2pre,V1,Motordrive,-0.007411624706524737
4788,g2pre,V1,Motordrive,0.021492752685963703
4789,g2pre,V1,Motordrive,0.10088131002814613
4790,g2pre,V1,Motordrive,-0.011848493750510758
4791,g2pre,V1,Motordrive,0.03320200051071266
4792,g2pre,V1,Motordrive,0.04430450280170852
4793,g2pre,V1,Motordrive,0.04922720699524714
4794,g2pre,V1,Motordrive,0.04454459082426588
4795,g2pre,V1,Motordrive,0.03196226664269973
4796,g2pre,V1,Motordrive,0.03946882399870609
4797,g2pre,V1,Motordrive,0.09719572073927214
4798,g2pre,V1,Motordrive,0.05059524134619259
4799,g2pre,V1,Motordrive,0.030885191093389795
4800,g2pre,V1,Motordrive,0.12948808180895513
4801,g2pre,V1,Motordrive,0.059620153121641165
4802,g2pre,V1,Motordrive,-0.06650665703522524
4803,g2pre,V1,Motordrive,0.047231851847371116
4804,g2pre,V1,Motordrive,0.023695174553634832
4805,g2pre,V1,Motordrive,-0.00045449989692787445
4806,g2pre,V1,Motordrive,-0.020903261663223892
4807,g2pre,V1,Motordrive,0.018703515972404113
4808,g2pre,V1,Motordrive,0.04084857883719421
4809,g2pre,V1,Motordrive,0.012884942608171428
4810,g2pre,V1,Motordrive,0.05085930430681886
4811,g2pre,V1,Motordrive,0.12297488116339686
4812,g2pre,V1,Motordrive,0.022991417715275016
4813,g2pre,V1,Motordrive,0.03805501923449858
4814,g2pre,V1,Motordrive,0.005810006389518887
4815,g2pre,V1,Motordrive,0.08369708773699394
4816,g2pre,V1,Motordrive,-0.02364849850419757
4817,g2pre,V1,Motordrive,0.08158523454177345
4818,g2pre,V1,Motordrive,0.09741879433748328
4819,g2pre,V1,Motordrive,0.06582350019760234
4820,g2pre,V1,Motordrive,0.06877090856936781
4821,g2pre,V1,Motordrive,0.04438959318618745
4822,g2pre,V1,Motordrive,0.031258946983149946
4823,g2pre,V1,Motordrive,0.09366130059462835
4824,g2pre,V1,Motordrive,0.10906783271168119
4825,g2pre,V1,Motordrive,-0.007284494681588159
4826,g2pre,V1,Motordrive,0.07701161115293555
4827,g2pre,V1,Motordrive,-0.022298043267618833
4828,g2pre,V1,Motordrive,0.01932542655138138
4829,g2pre,V1,Motordrive,0.061699779258572375
4830,g2pre,V1,Motordrive,0.056299893708316145
4831,g2pre,V1,Motordrive,0.009734701992063733
4832,g2pre,V1,Motordrive,0.051207296668595186
4833,g2pre,V1,Motordrive,-0.03342886778370266
4834,g2pre,V1,Motordrive,-0.015550271688031147
4835,g2pre,V1,Motordrive,0.046018847714749
4836,g2pre,V1,Motordrive,0.04267798635941831
4837,g2pre,V1,Motordrive,0.00012638760358740987
4838,g2pre,V1,Motordrive,0.02021377157183389
4839,g2pre,V1,Motordrive,0.015288761639645532
4840,g2pre,V1,Motordrive,-0.004362899048449824
4841,g2pre,V1,Motordrive,0.04691806421244521
4842,g2pre,V1,Motordrive,0.1484773431075947
4843,g2pre,V1,Motordrive,0.0728523980141048
4844,g2pre,V1,Motordrive,0.09637165557532139
4845,g2pre,V1,Motordrive,0.04533380433587654
4846,g2pre,V1,Motordrive,0.22688273200890008
4847,g2pre,V1,Motordrive,0.15150508196234663
4848,g2pre,V1,Motordrive,0.05834378002820362
4849,g2pre,V1,Motordrive,0.08622064380796397
4850,g2pre,V1,Motordrive,-0.030851933872967887
4851,g2pre,V1,Motordrive,0.028544150512524222
4852,g2pre,V1,Motordrive,0.05038565880498798
4853,g2pre,V1,Motordrive,-0.0030543187026552607
4854,g2pre,V1,Motordrive,0.045952294244058486
4855,g2pre,V1,Motordrive,0.03686741730643579
4856,g2pre,V1,Motordrive,0.038350221410129504
4857,g2pre,V1,Motordrive,0.05094636447196281
4858,g2pre,V1,Motordrive,0.021753387405348674
4859,g2pre,V1,Motordrive,0.008411560149973855
4860,g2pre,V1,Motordrive,0.027179634946760064
4861,g2pre,V1,Motordrive,0.013303853878220464
4862,g2pre,V1,Motordrive,0.0018775102122705744
4863,g2pre,V1,Motordrive,-0.009118150701192453
4864,g2pre,V1,Motordrive,-0.0022293164074272715
4865,g2pre,V1,Motordrive,0.002746759315032545
4866,g2pre,V1,Motordrive,0.01017792719851091
4867,g2pre,V1,Motordrive,0.01895622162768649
4868,g2pre,V1,Motordrive,-0.0046339069631876765
4869,g2pre,V1,Motordrive,0.015912543840840475
4870,g2pre,V1,Motordrive,0.018875917879736574
4871,g2pre,V1,Motordrive,0.05315845317539662
4872,g2pre,V1,Motordrive,0.0022520928734180235
4873,g2pre,V1,Motordrive,0.035960720249806344
4874,g2pre,V1,Motordrive,0.04988059114995084
4875,g2pre,V1,Motordrive,0.08040829045609428
4876,g2pre,V1,Motordrive,-0.033897974283156336
4877,g2pre,V1,Motordrive,0.007850643759218708
4878,g2pre,V1,Motordrive,0.004881771719982848
4879,g2pre,V1,Motordrive,0.010107808326510427
4880,g2pre,V1,Motordrive,0.001452993865753687
4881,g2pre,V1,Motordrive,-0.02958941148884953
4882,g2pre,V1,Motordrive,0.07272014712171765
4883,g2pre,V1,Motordrive,0.00544333657231399
4884,g2pre,V1,Motordrive,0.056839853694532226
4885,g2pre,V1,Motordrive,0.003534036610530866
4886,g2pre,V1,Motordrive,0.030209067106113097
4887,g2pre,V1,Motordrive,0.08971591703741857
4888,g2pre,V1,Motordrive,0.08145179434451173
4889,g2pre,V1,Motordrive,0.019639343602204075
4890,g2pre,V1,Motordrive,-0.002841678350006789
4891,g2pre,V1,Motordrive,0.02212164734483278
4892,g2pre,V1,Motordrive,0.025382358905990093
4893,g2pre,V1,Motordrive,-0.000661349266549075
4894,g2pre,V1,Motordrive,-0.007584869284379103
4895,g2pre,V1,Motordrive,0.0044073776141150345
4896,g2pre,V1,Motordrive,0.009593058523133599
4897,g2pre,V1,Motordrive,-0.0594317625025284
4898,g2pre,V1,Motordrive,-0.009312256196510207
4899,g2pre,V1,Motordrive,-0.0030576648881788897
4900,g2pre,V1,Motordrive,0.03323319342766063
4901,g2pre,V1,Motordrive,0.004744007970152452
4902,g2pre,V1,Motordrive,0.061795325054609405
4903,g2pre,V1,Motordrive,0.054623385054037944
4904,g2pre,V1,Motordrive,0.05644946948299691
4905,g2pre,V1,Motordrive,0.019020335087260944
4906,g2pre,V1,Motordrive,-0.02290053041010811
4907,g2pre,V1,Motordrive,0.048597119585174355
4908,g2pre,V1,Motordrive,0.0010586594002503212
4909,g2pre,V1,Motordrive,0.006475612345095424
4910,g2pre,V1,Motordrive,0.08740522255866456
4911,g2pre,V1,Motordrive,0.02138591803079845
4912,g2pre,V1,Motordrive,0.008003098699127752
4913,g2pre,V1,Motordrive,-0.02834490839079549
4914,g2pre,V1,Motordrive,-0.011789470634964244
4915,g2pre,V1,Motordrive,0.04825986084162093
4916,g2pre,V1,Motordrive,-0.029290695701983477
4917,g2pre,V1,Motordrive,0.03707642798693478
4918,g2pre,V1,Motordrive,0.0384236292835872
4919,g2pre,V1,Motordrive,-0.015299161465935235
4920,g2pre,V1,Motordrive,-0.011220802418797122
4921,g2pre,V1,Motordrive,-0.007873485281346014
4922,g2pre,V1,Motordrive,-0.03746897828004196
4923,g2pre,V1,Motordrive,-0.014378541818103753
4924,g2pre,V1,Motordrive,0.04623080597065669
4925,g2pre,V1,Motordrive,0.016809834868088052
4926,g2pre,V1,Motordrive,0.027028984786410123
4927,g2pre,V1,Motordrive,0.001218455152816145
4928,g2pre,V1,Motordrive,0.058291212224352316
4929,g2pre,V1,Motordrive,0.024474253650458487
4930,g2pre,V1,Motordrive,0.059611678918425295
4931,g2pre,V1,Motordrive,-0.013209050588169475
4932,g2pre,V1,Motordrive,0.02284334906580789
4933,g2pre,V1,Motordrive,0.0033860597396125143
4934,g2pre,V1,Motordrive,0.05722591035979751
4935,g2pre,V1,Motordrive,0.0075720363773403646
4936,g2pre,V1,Motordrive,0.050232366451783736
4937,g2pre,V1,Motordrive,0.05620304238973469
4938,g2pre,V1,Motordrive,0.0815763930159008
4939,g2pre,V1,Motordrive,0.028030773882361117
4940,g2pre,V1,Motordrive,0.03654076101413346
4941,g2pre,V1,Motordrive,-0.000683571771874147
4942,g2pre,V1,Motordrive,0.0572941209459333
4943,g2pre,V1,Motordrive,0.04119768959075216
4944,g2pre,V1,Motordrive,-0.001049473775833502
4945,g2pre,V1,Motordrive,0.017689478652266347
4946,g2pre,V1,Motordrive,0.022222255855629244
4947,g2pre,V1,Motordrive,0.003471949591408921
4948,g2pre,V1,Motordrive,-0.05276693400133337
4949,g2pre,V1,Motordrive,0.017449750103371818
4950,g2pre,V1,Motordrive,0.018045429337828663
4951,g2pre,V1,Motordrive,0.0014151418113585255
4952,g2pre,V1,Motordrive,0.08053944294130058
4953,g2pre,V1,Motordrive,0.020937400870363845
4954,g2pre,V1,Motordrive,-0.022487080530434397
4955,g2pre,V1,Motordrive,-0.01508525602948491
4956,g2pre,V1,Motordrive,-0.026887373106141782
4957,g2pre,V1,Motordrive,0.006498787739192101
4958,g2pre,V1,Motordrive,0.03749857224595799
4959,g2pre,V1,Motordrive,0.01456497577400432
4960,g2pre,V1,Motordrive,0.04307294843111608
4961,g2pre,V1,Motordrive,-0.014062215231971919
4962,g2pre,V1,Motordrive,0.00935046305949515
4963,g2pre,V1,Motordrive,0.01177873434209853
4964,g2pre,V1,Motordrive,0.02858928249142148
4965,g2pre,V1,Motordrive,0.0503487339263716
4966,g2pre,V1,Motordrive,0.018301900677105586
4967,g2pre,V1,Motordrive,-0.009241162865616622
4968,g2pre,V1,Motordrive,-0.012862082222561091
4969,g2pre,V1,Motordrive,0.030050541759507693
4970,g2pre,V1,Motordrive,-0.008522837996542987
4971,g2pre,V1,Motordrive,-0.022698942192795925
4972,g2pre,V1,Motordrive,0.0021915063227919713
4973,g2pre,V1,Motordrive,-0.010217564922885372
4974,g2pre,V1,Motordrive,0.017266134575644524
4975,g2pre,V1,Motordrive,0.016250709399352654
4976,g2pre,V1,Motordrive,-0.008225710869782377
4977,g2pre,V1,Motordrive,0.024348145520813498
4978,g2pre,V1,Motordrive,0.05868215281201477
4979,g2pre,V1,Motordrive,0.022104293904657162
4980,g2pre,V1,Motordrive,0.04283898243872456
4981,g2pre,V1,Motordrive,0.03964927692539782
4982,g2pre,V1,Motordrive,-0.01386291524358662
4983,g2pre,V1,Motordrive,0.018704253867931734
4984,g2pre,V1,Motordrive,0.040155997391794235
4985,g2pre,V1,Motordrive,0.0017876983170316133
4986,g2pre,V1,Motordrive,0.06295175949339003
4987,g2pre,V1,Motordrive,0.03569291217970209
4988,g2pre,V1,Motordrive,0.015833289080196895
4989,g2pre,V1,Motordrive,0.0031937918800581068
4990,g2pre,V1,Motordrive,0.003401895248059568
4991,g2pre,V1,Motordrive,0.01130153362117204
4992,g2pre,V1,Motordrive,0.018284058168879975
4993,g2pre,V1,Motordrive,0.017568103035298897
4994,g2pre,V1,Motordrive,0.040084062014619184
4995,g2pre,V1,Motordrive,0.02752879285263338
4996,g2pre,V1,Motordrive,0.042670235798621586
4997,g2pre,V1,Motordrive,0.022736149810320835
4998,g2pre,V1,Motordrive,-0.012658949017656572
4999,g2pre,V1,Motordrive,0.01772519841300304
5000,g2pre,V1,Motordrive,0.01843299309762035
5001,g2pre,V1,Motordrive,0.0013307189842626044
5002,g2pre,V1,Motordrive,0.021237739690553613
5003,g2pre,V1,Motordrive,-0.019010474587617197
5004,g2pre,V1,Motordrive,-0.0464769503878267
5005,g2pre,V1,Motordrive,0.10239216895405671
5006,g2pre,V1,Motordrive,0.03313038203147212
5007,g2pre,V1,Motordrive,0.08644925424207006
5008,g2pre,V1,Motordrive,0.08725212683934246
5009,g2pre,V1,Motordrive,0.10564263212746816
5010,g2pre,V1,Motordrive,0.07689117893531651
5011,g2pre,V1,Motordrive,0.020626424021572245
5012,g2pre,V1,Motordrive,0.04099694703442269
5013,g2pre,V1,Motordrive,0.12498594899260788
5014,g2pre,V1,Motordrive,0.10625070409463046
5015,g2pre,V1,Motordrive,0.05957709706885804
5016,g2pre,V1,Motordrive,0.09319001943011714
5017,g2pre,V1,Motordrive,0.10675208154630964
5018,g2pre,V1,Motordrive,0.1255792654731826
5019,g2pre,V1,Motordrive,0.2760472216162067
5020,g2pre,V1,Motordrive,0.08268383926302979
5021,g2pre,V1,Motordrive,0.13397957233386457
5022,g2pre,V1,Motordrive,0.1337334140296868
5023,g2pre,V1,Motordrive,0.18636156356364075
5024,g2pre,V1,Motordrive,0.0064305340346925925
5025,g2pre,V1,Motordrive,0.15568129168963152
5026,g2pre,V1,Motordrive,0.09419235987051558
5027,g2pre,V1,Motordrive,0.09827423054978868
5028,g2pre,V1,Motordrive,0.06474658744521984
5029,g2pre,V1,Motordrive,-0.06091581856388714
5030,g2pre,V1,Motordrive,-0.00411663533028678
5031,g2pre,V1,Motordrive,0.14756253716605122
5032,g2pre,V1,Motordrive,0.053312851479203845
5033,g2pre,V1,Motordrive,0.1099272959040945
5034,g2pre,V1,Motordrive,0.03199220814478094
5035,g2pre,V1,Motordrive,-0.0037702657826136996
5036,g2pre,V1,Motordrive,0.1908897763362502
5037,g2pre,V1,Motordrive,0.10407606064989346
5038,g2pre,V1,Motordrive,0.12087305347970471
5039,g2pre,V1,Motordrive,0.09683108556490798
5040,g2pre,V1,Motordrive,0.0600711228881686
5041,g2pre,V1,Motordrive,0.13320654355394057
5042,g2pre,V1,Motordrive,0.01966374961627404
5043,g2pre,V1,Motordrive,0.15350343323494187
5044,g2pre,V1,Motordrive,0.11186096671130691
5045,g2pre,V1,Motordrive,0.004687490434312504
5046,g2pre,V1,Motordrive,0.11911845039160188
5047,g2pre,V1,Motordrive,0.11862852228351578
5048,g2pre,V1,Motordrive,-0.023570006624552133
5049,g2pre,V1,Motordrive,-0.0011460577102535856
5050,g2pre,V1,Motordrive,0.11111324519775614
5051,g2pre,V1,Motordrive,0.08745728566992361
