session_id,group_id,trial_type,EV_AV_a_full,EV_AV_a_eval,EV_AV_t_full,EV_AV_t_eval,EV_V_a_full,EV_V_a_eval,EV_V_t_full,EV_V_t_eval,EV_A_a_full,EV_A_a_eval,EV_A_t_full,EV_A_t_eval,EV_Motor_a_full,EV_Motor_a_eval,EV_Motor_t_full,EV_Motor_t_eval,EV_Model_a_full,EV_Model_a_eval,EV_Model_t_full,EV_Model_t_eval
4,g2pre,V,0.9915877721526547,0.9388990243526606,0.5469195660940357,0.477713190465478,0.9915877721526547,0.9388990243526606,0.5469195660940357,0.477713190465478,0.0,0.0,0.0,0.0,0.0039052422279983734,0.02622545721236902,0.026687846853030606,0.046089700111791476,0.992124025932332,0.9454627096165671,0.5717967905181963,0.5164715657083474
4,g2pre,A,0.581963555650912,0.6427886946355881,0.09504383083004952,0.05841632313718592,0.0,0.0,0.0,0.0,0.581963555650912,0.6427886946355881,0.09504383083004952,0.05841632313718592,0.6525003630785621,0.6259143324530221,0.11702871666771242,-0.10414566724302898,0.9432140747076221,0.8483887112822539,0.16605653712364654,-0.09827043175114647
4,g2pre,AV+,0.9870058518159316,0.9470437185617103,0.5527391575111475,0.5760285810777468,0.9522529997791553,0.8891188521721382,0.5332867311938188,0.5409689372704858,0.19202467249584476,0.19538718289148593,0.10526898425312359,0.11354422256631136,0.1568526919977734,0.12631962063581403,0.13951570521847112,0.12032879842038746,0.9945663769328008,0.9692220040816345,0.6100967028148956,0.6338315544580806
4,g2pre,AV-,0.9927938238336061,0.9494561244960322,0.5664675440607241,0.5662566779772557,0.9644911449980674,0.8987244147850894,0.5493754193624001,0.5377337169736213,0.1919559359363756,0.19281016305940768,0.10956083594025912,0.11730163728107279,0.15749555191053455,0.17941961484322166,0.137829562404021,0.16822785878072088,0.9952605187923824,0.976013472981925,0.6151555908019848,0.6391048591554184
5,g2pre,V,0.9322315239870692,0.8083089607974632,0.1914189836374307,0.1712330734812988,0.9322315239870692,0.8083089607974632,0.1914189836374307,0.1712330734812988,0.0,0.0,0.0,0.0,0.15742027701390626,0.25782931852532676,0.11994623453527875,0.09644819965993845,0.9668290488739278,0.8824196964657115,0.2907431110074522,0.24162797147508852
5,g2pre,A,0.7630784744277155,0.6844136008691808,0.07315824210809208,0.05048771337529989,0.0,0.0,0.0,0.0,0.7630784744277155,0.6844136008691808,0.07315824210809208,0.05048771337529989,0.4022873919668659,0.40881207384129725,0.11476930286587628,0.1818484186693604,0.9092559383206926,0.7608453188616693,0.1613144168587758,0.19920970765924784
5,g2pre,AV+,0.9313165774942916,0.8121865770747201,0.22625694748145553,0.17032212164750138,0.7134736097832142,0.6333475197929502,0.18373284490842257,0.13870832556485546,0.49863456982041465,0.4961066546179229,0.09972377825633505,0.10730055011513251,0.1772343167822512,0.19503472744834394,0.14331113265807638,0.11167714457495448,0.9542448167210718,0.8707895800177463,0.32677875860353645,0.2573044580382201
5,g2pre,AV-,0.9207927874716642,0.8953737067800234,0.24222849118079037,0.28496819060025214,0.6958534619917573,0.6578096794059899,0.19419679731935813,0.2215284877872905,0.48895771836571844,0.48412821095428493,0.09995486304778933,0.11445837627737698,0.222023054933703,0.1661565462850927,0.12755264208534067,0.08052863084494777,0.963649141011521,0.9093778528774928,0.3254430408347795,0.32355442519478106
6,g2pre,V,0.8982488181815875,0.7142912250828753,0.342942722075104,0.3035842875568875,0.8982488181815875,0.7142912250828753,0.342942722075104,0.3035842875568875,0.0,0.0,0.0,0.0,0.22840208903463333,0.1844639499000832,0.13906648838047475,0.11018077138131788,0.959811589208862,0.7944954797137396,0.4279175636503586,0.3940888289410426
6,g2pre,A,0.7522938636434329,0.8349553239900822,0.18456093971012,0.1548050205154985,0.0,0.0,0.0,0.0,0.7522938636434329,0.8349553239900822,0.18456093971012,0.1548050205154985,0.3859690156241964,0.3374766585177623,0.1796879524795454,0.08714357709874232,0.911495111319118,0.9234082769335784,0.33332904604347313,0.2121008772420363
6,g2pre,AV+,0.9506645252152737,0.8916680896362307,0.4711821112011435,0.4685510831495773,0.7579476496838249,0.671242984058415,0.37518771423404373,0.34869487818117195,0.41507759688499735,0.3977035908433837,0.20004136041135734,0.20848835095303153,0.3672743727825618,0.2943463555780602,0.22898405994777982,0.13028121606338783,0.9907198196803049,0.9630955434143045,0.5369103345029834,0.49643301137440676
6,g2pre,AV-,0.9596140728828226,0.8790140595057654,0.45609104734269723,0.39887062365023584,0.7542649404254079,0.6440261187858392,0.35803143620710043,0.2934599274191412,0.4386360598067315,0.3979426546673209,0.20805251049724482,0.17880278393001603,0.3605842917438852,0.3070916454709768,0.19341413345044012,0.22191449125806784,0.9910269597770716,0.9609369371265257,0.5115250866396057,0.5263185531681369
7,g2pre,V,0.9910048657006404,0.970548668357849,0.38255997470918635,0.4599509395254151,0.9910048657006404,0.970548668357849,0.38255997470918635,0.4599509395254151,0.0,0.0,0.0,0.0,-0.05282334707471792,0.05356389518751303,0.052579628055468564,0.04016086639596239,0.9943310544825188,0.9701623626006572,0.4569628879244698,0.4973853066862367
7,g2pre,A,0.9303394728779038,0.803089770620439,0.14959177699628146,0.17195005965034582,0.0,0.0,0.0,0.0,0.9303394728779038,0.803089770620439,0.14959177699628146,0.17195005965034582,0.2603407842928297,0.2705647111714291,0.13861892604462356,0.10988446095410087,0.98219903018362,0.9103645286343276,0.2583466325344732,0.25312319139968276
7,g2pre,AV+,0.9839121604942115,0.9555991632499541,0.5834682572503033,0.5092771290543252,0.8450507811125101,0.7967966228749459,0.49983055156807676,0.4160253116983651,0.42604129166866367,0.3922757436627822,0.24692012505637728,0.21797655395270532,0.21968672268161538,0.2671451910490459,0.19704108707786572,0.23870054121577355,0.9941075633603285,0.9842580525463975,0.6637520066282399,0.6295724536667746
