group,area,task,analysis,signal_source,scoring,time_index,time_s,stimulus_offset_s,mean_score,std_score,sem_score,n_sessions,mean_neurons,min_neurons,max_neurons
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.33558201058201054,0.008122454278426457,0.003069999150886999,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.3322751322751323,0.023975513887783302,0.009061892471721424,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.3367724867724868,0.016061672814330966,0.006070741700915236,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.33386243386243386,0.015982682590598537,0.006040886202629327,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.32724867724867723,0.010676386909532067,0.0040352949519039,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.3427248677248677,0.014016171617936078,0.0052976149191800975,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.38817364300963964,1.0351297146923724,0.3255291005291005,0.012817271481601122,0.004844473260959565,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.32347803584136636,1.0351297146923724,0.33531746031746035,0.022461600186062976,0.008489686877269252,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.33425925925925926,0.02291237957156476,0.008660065470153858,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.19408682150481982,1.0351297146923724,0.34206349206349207,0.015381309721385373,0.005813588623035126,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.12939121433654655,1.0351297146923724,0.332936507936508,0.017664385212391037,0.006676510047833364,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.06469560716827327,1.0351297146923724,0.3284391534391534,0.012556619434358464,0.004745956047284718,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.3445767195767196,0.017805955769888377,0.006730018688991469,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.06469560716827327,1.0351297146923724,0.3373015873015873,0.011412004616615432,0.00431333231089792,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.12939121433654655,1.0351297146923724,0.33624338624338623,0.016358856589275588,0.006183066609799072,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.19408682150481982,1.0351297146923724,0.3648148148148148,0.047179840579533505,0.017832303581302736,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.49153439153439155,0.12555026183738588,0.04745353855153804,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.32347803584136636,1.0351297146923724,0.5134920634920634,0.14061769428551818,0.05314849271639851,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.38817364300963964,1.0351297146923724,0.5297619047619048,0.15570744033696163,0.05885188063057539,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.5644179894179894,0.1737074688505648,0.06565525192187048,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.5933862433862434,0.1803246613022567,0.06815631557967484,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.5830687830687831,0.18947478900691297,0.07161473877553239,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.5928571428571429,0.18913285676304006,0.0714855005351721,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.6031746031746031,0.18870411043739793,0.07132344965614612,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.6044973544973544,0.18834528150446042,0.07118782506760793,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.6121693121693121,0.21074219754442644,0.0796530636356856,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.620899470899471,0.21479808972171027,0.08118604678505492,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240991,1.0351297146923724,0.6146825396825397,0.2221234532122056,0.08395477393634104,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.6321428571428571,0.21259207793262802,0.08035225270174232,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.6207671957671957,0.21636431443028428,0.08177802408164514,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.6312169312169312,0.2115814788434037,0.07997028214956003,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.6407407407407407,0.20360828292602923,0.07695669735645028,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654655,1.0351297146923724,0.6337301587301587,0.201090745068744,0.07600515748694069,7,93.14285714285714,44,169
